Genome_ID	OSD1	OSD124	OSD95	TARA_004_40m_0.22-1.6_prok	TARA_004_5m_0.22-1.6_prok	TARA_007_42m_0.22-1.6_girus	TARA_007_5m_0.22-1.6_girus	TARA_009_55m_0.22-1.6_girus	TARA_018_5m_0.22-1.6_prok	TARA_023_55m_0.22-1.6_prok	TARA_023_5m_0.22-1.6_prok	TARA_025_50m_0.22-1.6_prok	TARA_032_80m_0.22-1.6_prok	TARA_034_60m_0.22-1.6_prok	TARA_036_17m_0.22-1.6_prok	TARA_037_600m_0.1-0.22_girus	TARA_038_340m_0.1-0.22_girus	TARA_039_270m_0.1-0.22_girus	TARA_039_270m_0.22-1.6_prok	TARA_042_80m_0.22-1.6_prok	TARA_056_1000m_0.22-3_prok	TARA_057_5m_0.22-3_prok	TARA_062_5m_0.22-3_prok	TARA_064_1000m_0.22-3_prok	TARA_064_5m_0.22-3_prok	TARA_064_65m_0.22-3_prok	TARA_065_30m_0.22-3_prok	TARA_065_5m_0.22-3_prok	TARA_065_850m_0.22-3_prok	TARA_066_30m_0.22-3_prok	TARA_066_5m_0.22-3_prok	TARA_067_5m_0.22-0.45_girus	TARA_067_5m_0.22-3_prok	TARA_067_5m_0.45-0.8_girus	TARA_068_50m_0.22-0.45_girus	TARA_068_50m_0.22-3_prok	TARA_068_50m_0.45-0.8_girus	TARA_068_5m_0.22-0.45_girus	TARA_068_5m_0.22-3_prok	TARA_068_5m_0.45-0.8_girus	TARA_068_700m_0.22-3_prok	TARA_068_700m_0.45-0.8_girus	TARA_070_5m_0.22-0.45_girus	TARA_070_5m_0.22-3_prok	TARA_070_5m_0.45-0.8_girus	TARA_070_800m_0.22-0.45_girus	TARA_070_800m_0.22-3_prok	TARA_070_800m_0.45-0.8_girus	TARA_072_100m_0.22-3_prok	TARA_072_800m_0.22-3_prok	TARA_076_150m_0.22-0.45_girus	TARA_076_150m_0.22-3_prok	TARA_076_150m_0.45-0.8_girus	TARA_076_800m_0.22-3_prok	TARA_076_800m_0.45-0.8_girus	TARA_078_120m_0.22-0.45_girus	TARA_078_120m_0.22-3_prok	TARA_078_120m_0.45-0.8_girus	TARA_078_5m_0.22-0.45_girus	TARA_078_800m_0.22-3_prok	TARA_078_800m_0.45-0.8_girus	TARA_085_790m_0.22-3_prok	TARA_098_188m_0.22-3_prok	TARA_098_488m_0.22-3_prok	TARA_110_380m_0.22-3_prok	TARA_110_50m_0.22-3_prok	TARA_111_350m_0.22-3_prok	TARA_112_696m_0.22-3_prok	TARA_122_115m_0.1-0.22_girus	TARA_122_115m_0.22-0.45_girus	TARA_122_600m_0.1-0.22_girus	TARA_122_600m_0.22-0.45_girus	TARA_122_600m_0.45-0.8_girus	TARA_123_150m_0.1-0.22_girus	TARA_123_150m_0.22-0.45_girus	TARA_123_150m_0.45-0.8_girus	TARA_123_5m_0.22-0.45_girus	TARA_123_5m_0.45-0.8_girus	TARA_124_120m_0.1-0.22_girus	TARA_124_120m_0.22-0.45_girus	TARA_124_120m_0.45-0.8_girus	TARA_124_5m_0.22-0.45_girus	TARA_124_5m_0.45-0.8_girus	TARA_125_140m_0.1-0.22_girus	TARA_125_140m_0.22-0.45_girus	TARA_125_5m_0.22-0.45_girus	TARA_125_5m_0.45-0.8_girus	TARA_128_40m_0.22-3_prok	TARA_128_5m_0.22-3_prok	TARA_132_115m_0.22-3_prok	TARA_132_550m_0.22-3_prok	TARA_133_650m_0.22-3_prok	TARA_141_5m_0.22-3_prok	TARA_142_125m_0.22-3_prok	TARA_142_5m_0.22-3_prok	TARA_142_640m_0.22-3_prok	TARA_145_590m_0.22-3_prok	TARA_145_5m_0.22-3_prok	TARA_146_5m_0.22-3_prok	TARA_146_640m_0.22-3_prok	TARA_150_40m_0.22-3_prok	TARA_151_80m_0.22-3_prok	TARA_152_5-160m_0.22-3_prok	TARA_152_5m_0.22-3_prok	TARA_152_800m_0.22-3_prok	TARA_155_40m_0.22-3_prok	TARA_155_5m_0.22-3_prok	TARA_155_751m_0.22-3_prok	TARA_158_651m_0.22-3_prok	TARA_163_499m_0.22-3_prok	TARA_163_5m_0.22-3_prok	TARA_168_10-100m_0.22-3_prok	TARA_175_199m_0.22-3_prok	TARA_189_299m_0.22-3_prok	TARA_201_441m_0.22-3_prok	TARA_205_491m_0.22-3_prok	TARA_206_411m_0.22-3_prok	TARA_209_351m_0.22-3_prok	TARA_210_391m_0.22-3_prok	TARA_210_5m_0.22-3_prok	A3-09-1000m-34An	A3-09-300m-34An	A3-09-3500m-34An	A4-07-0m-34An	A4-07-1000m-34An	A4-07-3000m-34An	A5-10-0m-34An	A5-10-1000m-34An	A5-10-300m-34An	A5-10-3500m-34An	AT04-0m-8Ar	AT04-3000m-8Ar	AT04-300m-8Ar	B08-1000m-8Ar	B08-3200m-8Ar	BB08-0m-8Ar	BB08-300m-8Ar	BB08-3300m-8Ar	ICE04-1000m-9Ar	ICE04-100m-9Ar	ICE04-2280m-9Ar	LB01-1000m-8Ar	LB01-300m-8Ar	N02-1500m-8Ar	N02-500m-8Ar	N04-300m-8Ar	N04-3800m-8Ar	N07-1000m-8Ar	N07-300m-8Ar	N07-3800m-8Ar	P06-300m-8Ar	R16E-1000m-9Ar	R16E-300m-9Ar	R16E-3236m-9Ar
GCF_013407185.1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCF_013407385.1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCF_014078525.1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCF_014078535.1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCF_014078545.1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2004.2934885817588	0.0	12328.52984698464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCF_900167955.1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_2527291500	NA	0.0	0.0	0.0	0.0	0.0	181506.95963951573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298194.86795591825	255134.85916802904	324116.81019824126	328377.9092110422	271290.4182185179	0.0	208074.84557022888	0.0	0.0	293668.5801824655	0.0	0.0	12958.687676386897	0.0	289435.66127556004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8055.92893333686	0.0	0.0	324175.83325115737	328100.7097348305	0.0	0.0	0.0	253376.6352034421	245665.15587537803	241154.20392416266	0.0	251399.37532429723	0.0	0.0	0.0	316261.48735608114	312385.62289614655	0.0	0.0	0.0	0.0	353578.7989504819	353787.4399475058	213743.31320549618	0.0	307739.80248569767	282450.8258748949	0.0	282696.87386482785	284095.3638973532	323944.99113526137	214134.72684591095	239054.6350116478	255000.49314164114	248308.13003001735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342245.33299282496	273795.61333510577	0.0	0.0	0.0	272089.3973056655	323713.0000095679	6672.2281270145095	3218.424616889693	254490.119315468	0.0	7752.538396297539	0.0	0.0	270053.85691254464	0.0	0.0	135737.32228448364	163262.0717867537	67308.92075716484	221803.3864445739	0.0	38124.83220380861	119855.93613999373	18270.04845375156	5805.660059850335	8745.54812879774	0.0	9278.20764297311	0.0	283070.7250690561	365811.6337705506	24291.71914361012	25325.608908396018	263315.47529613075	358114.95563233254	0.0	295196.9302531439	354858.70403204695	27974.448744426027	68686.05835319217	0.0	267102.934302014	565505.3218795989	106936.66506482841	77047.88278669721	54700.25040885347	124167.60810475855	196425.1628986564	335421.13817523536	0.0	316067.1836556081	168328.17246157856	232720.74206367251	310647.45436022937	418941.7088415509	17568.817753436204	225382.30880063158	326291.06518990867	24915.91061209034	333551.028675	275346.4402603112	345737.2035331648	0.0
JGI_2639762712	NA	0.0	0.0	0.0	0.0	0.0	212290.4560157102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377643.92434581026	313354.6639111479	372533.60766001587	366640.5569993626	292164.07563997176	0.0	248200.52605190204	0.0	0.0	293568.03309519566	0.0	0.0	13277.028042968705	0.0	317435.5803222123	0.0	0.0	17294.58739017462	0.0	0.0	0.0	0.0	0.0	6983.282485573759	0.0	0.0	281375.4557677912	278176.6564094547	0.0	0.0	0.0	224211.34842074587	219609.2723480151	215245.9804454048	0.0	245667.66911618935	0.0	0.0	0.0	254823.07094584976	249621.8111583202	0.0	0.0	0.0	0.0	282821.8788107917	272350.02948223555	170557.74654495652	0.0	315042.5309739014	330921.2626260873	0.0	336585.28353829164	263967.3591014713	366370.67553457106	247823.259174206	278811.31900804205	287419.2029577989	274873.9673223662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301573.67765755625	251294.25742756057	0.0	0.0	0.0	327748.3437684962	247502.51303262037	7789.112945923689	3448.5340198068598	303069.8142828434	0.0	8125.361102225791	0.0	0.0	317900.4039162019	0.0	0.0	161607.77245570783	96605.80896797955	47906.51895335843	157423.56671928635	0.0	23661.916793856726	71475.62822692582	12377.358021892693	0.0	5507.42562330303	0.0	6706.463235733632	0.0	201334.05750955935	224775.14113923654	24022.23965711499	25757.10451692194	195225.41470062165	222315.01921072375	0.0	204743.37191205908	217242.41297128488	26869.645096144646	63466.46371926075	0.0	148863.28768264776	0.0	112976.20061013536	71207.13281906664	39517.3289511372	85636.25315221644	159589.77821704614	210181.2439985761	0.0	196398.71392609444	110252.12105190111	193926.7622105117	197181.82082223924	264952.3536604488	18445.692306687593	178373.17187058952	198556.648804519	24967.709351891568	211460.4456428023	208750.58445414275	217221.9337407231	0.0
JGI_2651870209	NA	0.0	1000000.0	28307.975969436407	0.0	0.0	0.0	25444.432582761518	61286.99561872038	0.0	0.0	21696.319534752434	854260.6726227307	866449.1296837485	0.0	0.0	0.0	0.0	0.0	313612.1181637227	561.4892130616485	643737.6635727054	564107.2653585788	0.0	147820.89521025628	111243.74633818254	145961.88979841815	153275.8450985451	0.0	0.0	12201.88846812725	0.0	0.0	0.0	7161.382195092213	0.0	0.0	5863.956992573967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16266.7902517721	0.0	15720.553532557149	0.0	0.0	24805.900806370162	25957.549101238215	23741.070660476777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118575.03175118643	0.0	0.0	0.0	0.0	144802.2381624704	144855.39556141375	0.0	0.0	0.0	0.0	121228.51385951907	116898.59959692962	213976.51339828642	234692.2224566519	0.0	0.0	0.0	302023.81953187444	781972.261859706	805747.3092824658	0.0	4236.0528715630335	91947.14139438096	245765.10735882848	4227.23001380878	41517.50443878576	28592.887804571943	40083.265962916164	38694.81610814	0.0	0.0	0.0	54718.536859065425	0.0	0.0	0.0	0.0	26619.267069070258	31149.838173252097	0.0	0.0	0.0	0.0	19064.111514171313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRE1_15m_bin1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14390.469956786937	3809.444863044388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42301.35953518077	48646.70451408051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	464153.41209006216	0.0	0.0	0.0	0.0	59588.28060437695	6033.192710216346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12555.111934020371	0.0	62901.44564771177	0.0	0.0	71450.48392505015	0.0	0.0	0.0	0.0	90565.94580294869	77693.7595451247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRE2_20m_bin1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20125.450302049943	13605.309968333759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26118.613629496052	0.0	0.0	37358.30153199204	41193.61834788771	96461.05422813029	0.0	108260.21698898736	0.0	0.0	0.0	0.0	0.0	0.0	5159.941425223659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160368.25824885396	0.0	0.0	0.0	4589.092858346686	89011.01404465774	13003.292152478007	2811.8310524717062	0.0	0.0	0.0	0.0	0.0	59827.337534643346	56818.29595513061	22248.589015975675	72869.43916424298	93722.06967882345	0.0	0.0	104221.42553956075	83412.27561942692	146296.4447717354	153694.6716134861	136772.22300343378	128115.50978380989	113324.35121517011	154547.9326528506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108228.31634054099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRE3_10m_bin1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3596.297774469816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19485.11954472877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73454.51012920939	0.0	0.0	0.0	0.0	40799.98949604825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13010.914159332253	61528.397162032255	77780.99061197507	0.0	0.0	82397.95191351295	66685.27413878341	0.0	0.0	106138.10687014292	96815.31607479573	88374.15404502548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85973.55814277194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMC021086	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6953.002074640472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26134.84516017758	28140.15943855368	0.0	0.0	0.0	0.0	0.0	36329.86807760567	49709.52604979316	0.0	0.0	0.0	0.0	44577.681342263364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17815.64691570678	10069.177870557975	0.0	16290.079125765766	0.0	0.0	0.0	0.0
SAMC021088	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64177.661020715386	0.0	0.0	93466.89531427367	0.0	116147.04400613683	0.0	0.0	67877.74556161236	0.0	0.0	0.0	0.0	58224.62724539291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48955.61103649102	50601.197798721616	0.0	0.0	0.0	109431.52229696502	115617.08046425995	119619.31497697986	0.0	100976.22146783686	0.0	0.0	0.0	73081.3438525848	79263.36237246692	0.0	0.0	0.0	0.0	46334.71237512467	50482.42374788162	88032.76706917392	0.0	55322.4694873116	54112.16864848711	0.0	53698.999281979115	84287.54993745021	0.0	0.0	160178.27090876462	83808.53350642213	96627.38471102194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48485.6383351394	82078.5745766661	0.0	0.0	0.0	60166.276195615756	58601.96027267731	0.0	0.0	63669.52565098025	0.0	0.0	0.0	0.0	64517.95431725649	0.0	0.0	26316.077770351767	16277.550029550132	13266.185423291394	0.0	0.0	0.0	11281.05671775901	0.0	0.0	0.0	0.0	0.0	0.0	86285.06208787733	34413.65390382896	186715.35774478604	188612.57624267502	91574.17199375921	34585.967886168604	0.0	70774.56748046495	38298.031936514955	193516.14992286608	122547.33957857263	0.0	0.0	0.0	197803.97107716708	126594.22224478709	0.0	0.0	143813.60466139726	36944.159034661294	362317.18030807487	0.0	0.0	115333.92009290944	29364.381947825	0.0	259119.4251170587	49299.834889505146	29797.157919998703	258618.4983394438	39485.60900240383	74528.23419592583	33605.17960227238	363305.6649381266
SAMC021089	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91495.07521140146	0.0	0.0	98324.17510084568	0.0	184746.01369052264	0.0	0.0	109198.43153083362	0.0	0.0	0.0	0.0	93218.63132031892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78356.60466640825	79415.50544616995	0.0	0.0	0.0	176986.79698226668	185873.3126220751	185285.1418199597	0.0	155520.1226764554	0.0	0.0	0.0	117140.48631141937	124352.18057920394	0.0	0.0	0.0	0.0	75160.24533160312	78684.43974690292	138023.67800969735	0.0	89354.75088158002	81933.84633908214	0.0	82687.18997138039	137006.7614202982	0.0	107111.125302768	85677.31973204236	133793.349470235	145668.01870596135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76741.26378029748	131046.97524711958	0.0	0.0	0.0	96346.8497937828	96331.7418721026	3246.9709498230113	0.0	99935.08170472142	0.0	0.0	0.0	0.0	103530.26472572109	0.0	0.0	42946.68601455946	26171.37257720784	17411.66070647999	62010.76716672818	0.0	0.0	19997.974686575624	0.0	0.0	0.0	0.0	0.0	0.0	148531.53897213342	63726.59526420481	307117.90333363693	312879.0497495046	160129.88272518216	59845.14063245654	1000000.0	127245.87616264196	63350.63821591767	329654.24558386096	202287.52502965476	0.0	0.0	0.0	316959.9034214688	211682.1914814703	0.0	0.0	248274.72052675908	59392.13405534315	588628.2620162119	0.0	0.0	151433.83567878007	50993.480554196685	0.0	419519.62850296305	80925.58916096431	52347.47623181161	429248.46561099205	61413.09730909181	128139.20372281842	58326.409175763816	597072.5733527971
