Genome_ID	OSD1	OSD10	OSD100	OSD101	OSD102	OSD103	OSD105	OSD106-0	OSD106-15	OSD107	OSD108	OSD109	OSD110	OSD111	OSD113	OSD114	OSD115	OSD116	OSD117	OSD118	OSD122	OSD123	OSD124	OSD125	OSD126	OSD127	OSD128	OSD129	OSD13	OSD130	OSD131	OSD132	OSD133	OSD14	OSD141	OSD142	OSD143	OSD144	OSD145	OSD146	OSD147	OSD148	OSD149	OSD150	OSD15-0	OSD151	OSD152-1	OSD152-5	OSD153	OSD154	OSD155	OSD15-50	OSD156	OSD157	OSD158	OSD159	OSD162	OSD163	OSD164	OSD165	OSD166	OSD167	OSD168	OSD169	OSD17	OSD170	OSD171	OSD172	OSD173	OSD174	OSD175	OSD176	OSD177	OSD178	OSD18	OSD182	OSD183	OSD184	OSD185	OSD186	OSD19	OSD2	OSD20-0	OSD20-20	OSD21	OSD22	OSD24	OSD25	OSD26	OSD28	OSD29	OSD3	OSD30	OSD34	OSD35	OSD36	OSD37	OSD38	OSD39	OSD4	OSD41	OSD42	OSD43	OSD45	OSD46	OSD47	OSD48	OSD49	OSD50	OSD51	OSD5-1	OSD52	OSD53	OSD54	OSD55	OSD56	OSD57	OSD5-75	OSD58	OSD6	OSD60	OSD61	OSD62	OSD63	OSD64	OSD65	OSD69	OSD7	OSD70	OSD71	OSD72	OSD73	OSD74	OSD76	OSD77	OSD78	OSD80-0	OSD80-2	OSD81	OSD9	OSD90	OSD91	OSD92	OSD93	OSD94	OSD95	OSD96	OSD97	OSD98	OSD99	TARA_004_40m_0.22-1.6_prok	TARA_004_5m_0.22-1.6_prok	TARA_007_42m_0.22-1.6_girus	TARA_007_5m_0.22-1.6_girus	TARA_009_55m_0.22-1.6_girus	TARA_009_5m_0.22-1.6_girus	TARA_018_5m_0.22-1.6_prok	TARA_018_60m_0.22-1.6_prok	TARA_023_55m_0.22-1.6_prok	TARA_023_5m_0.22-1.6_prok	TARA_025_50m_0.22-1.6_prok	TARA_025_5m_0.22-1.6_prok	TARA_030_5m_0.22-1.6_prok	TARA_030_70m_0.22-1.6_prok	TARA_031_5m_0.22-1.6_prok	TARA_032_5m_0.22-1.6_prok	TARA_032_80m_0.22-1.6_prok	TARA_033_5m_0.22-1.6_prok	TARA_034_5m_0.1-0.22_girus	TARA_034_5m_0.22-1.6_prok	TARA_034_60m_0.22-1.6_prok	TARA_036_17m_0.22-1.6_prok	TARA_036_5m_0.1-0.22_girus	TARA_036_5m_0.22-1.6_prok	TARA_037_600m_0.1-0.22_girus	TARA_038_340m_0.1-0.22_girus	TARA_038_5m_0.1-0.22_girus	TARA_039_25m_0.22-1.6_prok	TARA_039_270m_0.1-0.22_girus	TARA_039_270m_0.22-1.6_prok	TARA_039_5m_0.1-0.22_girus	TARA_041_5m_0.1-0.22_girus	TARA_042_5m_0.22-1.6_prok	TARA_042_80m_0.22-1.6_prok	TARA_045_5m_0.22-1.6_prok	TARA_048_5m_0.1-0.22_girus	TARA_048_5m_0.22-1.6_prok	TARA_056_1000m_0.22-3_prok	TARA_056_5m_0.22-3_prok	TARA_057_5m_0.22-3_prok	TARA_058_66m_0.22-3_prok	TARA_062_5m_0.22-3_prok	TARA_064_1000m_0.22-3_prok	TARA_064_5m_0.22-3_prok	TARA_064_65m_0.1-0.22_girus	TARA_064_65m_0.22-3_prok	TARA_065_30m_0.1-0.22_girus	TARA_065_30m_0.22-3_prok	TARA_065_5m_0.1-0.22_girus	TARA_065_5m_0.22-3_prok	TARA_065_850m_0.22-3_prok	TARA_066_30m_0.22-3_prok	TARA_066_5m_0.22-3_prok	TARA_067_5m_0.22-0.45_girus	TARA_067_5m_0.22-3_prok	TARA_067_5m_0.45-0.8_girus	TARA_068_50m_0.22-0.45_girus	TARA_068_50m_0.22-3_prok	TARA_068_50m_0.45-0.8_girus	TARA_068_5m_0.22-0.45_girus	TARA_068_5m_0.22-3_prok	TARA_068_5m_0.45-0.8_girus	TARA_068_700m_0.22-3_prok	TARA_068_700m_0.45-0.8_girus	TARA_070_5m_0.22-0.45_girus	TARA_070_5m_0.22-3_prok	TARA_070_5m_0.45-0.8_girus	TARA_070_800m_0.22-0.45_girus	TARA_070_800m_0.22-3_prok	TARA_070_800m_0.45-0.8_girus	TARA_072_100m_0.22-3_prok	TARA_072_5m_0.22-3_prok	TARA_072_800m_0.22-3_prok	TARA_076_150m_0.22-0.45_girus	TARA_076_150m_0.22-3_prok	TARA_076_150m_0.45-0.8_girus	TARA_076_5m_0.22-0.45_girus	TARA_076_5m_0.45-0.8_girus	TARA_076_800m_0.22-3_prok	TARA_076_800m_0.45-0.8_girus	TARA_078_120m_0.22-0.45_girus	TARA_078_120m_0.22-3_prok	TARA_078_120m_0.45-0.8_girus	TARA_078_5m_0.22-0.45_girus	TARA_078_5m_0.45-0.8_girus	TARA_078_800m_0.22-3_prok	TARA_078_800m_0.45-0.8_girus	TARA_085_790m_0.22-3_prok	TARA_093_35m_0.22-3_prok	TARA_093_5m_0.22-3_prok	TARA_094_5m_0.22-3_prok	TARA_096_5m_0.22-3_prok	TARA_098_188m_0.22-3_prok	TARA_098_488m_0.22-3_prok	TARA_098_5m_0.22-3_prok	TARA_099_5m_0.22-3_prok	TARA_110_380m_0.22-3_prok	TARA_110_50m_0.22-3_prok	TARA_110_5m_0.22-3_prok	TARA_111_350m_0.22-3_prok	TARA_112_155m_0.22-3_prok	TARA_112_5m_0.22-3_prok	TARA_112_696m_0.22-3_prok	TARA_122_115m_0.1-0.22_girus	TARA_122_115m_0.22-0.45_girus	TARA_122_115m_0.45-0.8_girus	TARA_122_5m_0.1-0.22_girus	TARA_122_5m_0.22-0.45_girus	TARA_122_5m_0.45-0.8_girus	TARA_122_600m_0.1-0.22_girus	TARA_122_600m_0.22-0.45_girus	TARA_122_600m_0.45-0.8_girus	TARA_123_150m_0.1-0.22_girus	TARA_123_150m_0.22-0.45_girus	TARA_123_150m_0.45-0.8_girus	TARA_123_5m_0.22-0.45_girus	TARA_123_5m_0.45-0.8_girus	TARA_124_120m_0.1-0.22_girus	TARA_124_120m_0.22-0.45_girus	TARA_124_120m_0.45-0.8_girus	TARA_124_5m_0.1-0.22_girus	TARA_124_5m_0.22-0.45_girus	TARA_124_5m_0.45-0.8_girus	TARA_125_140m_0.1-0.22_girus	TARA_125_140m_0.22-0.45_girus	TARA_125_140m_0.45-0.8_girus	TARA_125_5m_0.1-0.22_girus	TARA_125_5m_0.22-0.45_girus	TARA_125_5m_0.45-0.8_girus	TARA_128_40m_0.22-3_prok	TARA_128_5m_0.22-3_prok	TARA_132_115m_0.22-3_prok	TARA_132_550m_0.22-3_prok	TARA_132_5m_0.22-3_prok	TARA_133_45m_0.22-3_prok	TARA_133_5m_0.22-3_prok	TARA_133_650m_0.22-3_prok	TARA_140_5m_0.22-3_prok	TARA_141_5m_0.22-3_prok	TARA_142_125m_0.22-3_prok	TARA_142_5m_0.22-3_prok	TARA_142_640m_0.22-3_prok	TARA_145_590m_0.22-3_prok	TARA_145_5m_0.22-3_prok	TARA_146_5m_0.22-3_prok	TARA_146_640m_0.22-3_prok	TARA_150_40m_0.22-3_prok	TARA_151_80m_0.22-3_prok	TARA_152_5-160m_0.22-3_prok	TARA_152_5m_0.22-3_prok	TARA_152_800m_0.22-3_prok	TARA_155_40m_0.22-3_prok	TARA_155_5m_0.22-3_prok	TARA_155_751m_0.22-3_prok	TARA_158_25m_0.22-3_prok	TARA_158_5m_0.22-3_prok	TARA_158_651m_0.22-3_prok	TARA_163_499m_0.22-3_prok	TARA_163_5m_0.22-3_prok	TARA_168_10-100m_0.22-3_prok	TARA_168_40m_0.22-3_prok	TARA_168_5m_0.22-3_prok	TARA_173_35m_0.22-3_prok	TARA_173_5m_0.22-3_prok	TARA_175_10-100m_0.22-3_prok	TARA_175_199m_0.22-3_prok	TARA_175_5m_0.22-3_prok	TARA_178_5m_0.22-3_prok	TARA_180_30m_0.22-3_prok	TARA_180_5m_0.22-3_prok	TARA_188_17m_0.22-3_prok	TARA_188_5m_0.22-3_prok	TARA_189_20m_0.22-3_prok	TARA_189_299m_0.22-3_prok	TARA_189_5m_0.22-3_prok	TARA_191_5m_0.22-3_prok	TARA_193_5m_0.22-3_prok	TARA_194_35m_0.22-3_prok	TARA_194_5m_0.22-3_prok	TARA_196_5m_0.22-3_prok	TARA_201_36m_0.22-3_prok	TARA_201_441m_0.22-3_prok	TARA_201_5m_0.22-3_prok	TARA_205_491m_0.22-3_prok	TARA_205_5m_0.22-3_prok	TARA_206_411m_0.22-3_prok	TARA_206_5m_0.22-3_prok	TARA_208_5m_0.22-3_prok	TARA_209_351m_0.22-3_prok	TARA_209_5m_0.22-3_prok	TARA_210_391m_0.22-3_prok	TARA_210_5m_0.22-3_prok	TARA_003_5m_0.22-1.6_girus	TARA_004_5m_0.22-1.6_girus	TARA_006_8m_0.22-1.6_girus	TARA_031_5m_0.22-1.6_girus	TARA_036_5m_0.22-1.6_girus	TARA_038_340m_0.22-1.6_girus	TARA_038_5m_0.22-1.6_girus	TARA_039_270m_0.22-1.6_girus	TARA_039_5m_0.22-1.6_girus	TARA_043_5m_0.22-1.6_girus	TARA_046_5m_0.22-1.6_girus	TARA_049_5m_0.22-1.6_girus	A3-09-0m-34An	A3-09-1000m-34An	A3-09-300m-34An	A3-09-3500m-34An	A4-07-0m-34An	A4-07-1000m-34An	A4-07-3000m-34An	A4-07-300m-34An	A5-10-0m-34An	A5-10-1000m-34An	A5-10-300m-34An	A5-10-3500m-34An	AT04-0m-8Ar	AT04-1000m-8Ar	AT04-3000m-8Ar	AT04-300m-8Ar	B08-0m-8Ar	B08-1000m-8Ar	B08-3200m-8Ar	BB08-0m-8Ar	BB08-1000m-8Ar	BB08-300m-8Ar	BB08-3300m-8Ar	G02-7Ar	ICE04-0m-9Ar	ICE04-1000m-9Ar	ICE04-100m-9Ar	ICE04-2280m-9Ar	K3-8Ar	LB01-1000m-8Ar	LB01-300m-8Ar	LB01-5m-8Ar	N02-0m-8Ar	N02-1500m-8Ar	N02-500m-8Ar	N04-0m-8Ar	N04-300m-8Ar	N04-3800m-8Ar	N07-0m-8Ar	N07-1000m-8Ar	N07-300m-8Ar	N07-3800m-8Ar	P06-0m-8Ar	P06-300m-8Ar	R16E-1000m-9Ar	R16E-300m-9Ar	R16E-3236m-9Ar	UW012-0m-8Ar	UW023-8Ar	UW024-9Ar	UW042-0m-34An	UW044-0m-34An	UW048-33An	UW050-0m-34An	UW051-33An	UW056-33An	UW064-33An	UW072-33An	UW073-33An
F8_1	0.0	0.0	0.0	0.0	0.0	0.0	0.001061207063982125	0.0	0.0	0.0	0.0	0.0	0.0	1.1373200191069765e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021434108052400709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010148394016646866	0.00021346621897084788	0.0	0.00014172757161179242	0.0	0.0	0.0	9.79844939538318e-05	0.00036744185232686933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39977848505474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.873753978432913e-06	0.0001924695416950268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026245846594776374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026245846594776374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019771871101398203	0.0	0.0	0.0	7.69878166780107e-05	0.0	0.0	0.0	0.0	0.0	0.0004146843761974668	0.0	0.0005275415165550051	0.00016097452578129508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002544972258140149	0.00026683277371355985	0.0005782834866382394	0.001267674390527699	0.008095968812935353	0.00037006643698634685	0.0021801549904727573	0.00031232557447783885	0.0009448504774119496	0.0005581616709155776	0.005020830453580721	0.0002300885884808729	0.00045667773074910896	0.00041380951464430754	0.00012248061744228977	6.9988924252737e-05	0.002515226965332736	0.0004006865913469193	0.00015222591024970298	0.0002239645576087584	0.007860631055135523	0.000613277948764608	0.0	0.00022133997294928082	0.01413251352973392	0.00022746400382139527	8.836101686908046e-05	0.0	0.0002729568045856743	0.0008494905681175952	0.0	0.0	0.00022833886537455448	0.0005231672087892091	0.00025633443507564927	0.0	0.00024058692711878345	0.020395647388800724	0.00017584717218500172	0.001515260210071756	0.00021784052673664398	0.0005940309945951052	0.014936511297087238	0.0007200110582500321	0.0	0.0004111849299848299	0.0	0.004683133894061265	0.00013735326384599637	0.0007908748440559281	0.021448980698804413	0.003178372022627419	0.0069997672868268605	0.045337075407816715	0.01439584685723484	0.02660803927778429	0.0012361793746139672	0.00020646732654557416	0.0003595680983484364	0.002859047555724307	0.0006316500413809515	0.0016044960884939955	0.0908246270027768	0.0477333212019198	0.0009299778310082428	0.0	0.0002712070814793559	0.01714116241104845	0.015471051706067515	0.012448405039902436	0.0008249944446291374	8.31118475501252e-05	0.0061581504726876965	0.00283280170912953	0.0008967330919881928	0.0010997009723211302	0.00032632335932838627	0.00017322258752552408	0.035685602753364284	0.02055312246836938	0.002135537051261638	0.0015581284261765574	0.0004365559150264471	0.0002913288972020178	0.00017234772597236487	0.05663328778220846	0.016299545596909288	0.6018531317419018	0.000181096341503957	0.00018459578771659385	0.0	0.000246710957990898	0.0	0.017101793641156292	0.0	7.523809357169228e-05	0.013413377333037045	0.00046542634628070107	0.00041293465309114833	0.01832047578470707	0.0001391029869523148	0.0	0.01098738624612655	9.098560152855812e-05	0.0005642857017876921	7.611295512485149e-05	0.0	0.0003009523742867691	0.00013560354073967795	0.0005275415165550051	0.014506954274486063	0.0063864893380622505	0.00035344406747632185	0.0066751936506047925	0.00016797341820656882	0.0005345404089802789	0.00027645625079831117	0.0	0.006112657671923418	0.003329723071323963	0.0	0.00047067551559965633	0.00030532668205256517	0.0005074197008323434	0.0005441638860650302	0.00014435215627127006	0.0	0.012202568943464696	0.0017820929837853161	0.0010437098329189405	0.0012090586664660315	0.001251052021017674	0.01534069733464679	4.024363144532378e-05	0.0007646289974611517	0.00029307862030833617	0.06267070736056017	8.836101686908046e-05	0.0006290254567214739	0.00023708748090614659	0.0006246511489556777	0.01980424097886509	0.06660321004201085	0.03240224734435775	0.0040602324682119054	0.03074438470112105	0.0004628017616212233	0.005828327667146674	0.0053506532591217435	0.0033288482097708037	0.01594172722166717	0.011769512474650886	0.015030121483275273	0.07605958857010878	0.00017672203373816093	0.0007313842584411017	0.2961108904515861	0.38671855178917935	0.030332324909583062	0.036499223997802345	0.0	9.273532463487653e-05	0.036521095536631326	0.014599689599120941	0.035447640410904965	0.11776336394765527	0.0013971539003952624	0.002718194845665673	0.015215592132545025	0.00024408637333142032	0.05561319921122482	0.014361727256661634	0.0007471317663979675	0.12312014123764915	0.0013367884532272767	0.018880387178728968	0.00041380951464430754	0.004670885832317036	0.0007593798281421966	0.008397796048775281	0.004508161583429422	0.07953891296702296	0.004362059704051835	0.0963546268802962	0.004163466131484692	0.1190992775393294	0.01955665515932104	0.007179113905224499	0.11778436062493113	0.028147795611344506	0.13158530162601767	0.04633441757841821	0.0	0.0	0.0	0.0	0.0	0.00041555923775062596	0.0	0.0	0.0	0.0	0.0	0.0	0.011808006382989893	0.2700487647829731	0.08081796055774174	0.7830675795555353	0.8153447216977914	0.2580482888582882	0.07390830401089027	0.0067985491296002395	0.061039965425471424	0.116212234413904	0.059802036327751135	0.904800190369874	0.8650508557020852	0.0016779844589593696	0.05120739642951503	0.11147310938044054	0.0008704872453934165	0.0065614616486940934	0.1082973619424726	0.8177453417996602	0.0015537541184107615	0.047142789653537326	0.09737034114351403	0.0003814396371774167	0.0014059025159268545	0.07001866954554442	0.03471625615246388	0.00488785149750052	0.001159191557935957	0.018773654069243542	0.025772546494517243	0.00013122923297388187	0.0064704760471655355	0.19458583179211889	0.0607293895740999	0.0036429235073549607	0.008034728504214208	0.7757266162629763	0.0062412623202378215	0.703631025390232	0.05810567977617542	0.8038630386741298	0.02331855983790565	0.05600776177169963	0.1150154238091822	0.03996105116365335	0.008380298817712097	0.0	0.0	0.00013210409452704108	0.0009098560152855813	0.003110132821481001	0.0	0.007008515902358453	0.0	0.0	0.0	0.0002572092966288085	0.0
F8_2	0.0	0.0	1.4542804177719913e-05	0.00025663772078329247	0.0	1.2831886039164627e-05	0.00031224256028633925	0.0	1.1976426969886984e-05	7.699131623498776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00014115074643081092	0.0	0.0	0.0	0.0	0.0	0.0003772574495514401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.191749439460445e-05	0.0	0.0001471389599157544	0.0	0.0	0.0	0.0	0.00035330459561166614	0.0	0.0	0.0	0.0	1.2831886039164627e-05	0.0	0.0	2.1386476731941045e-05	0.00023525124405135152	0.0	0.0	0.0	9.41004976205406e-06	6.843672554221135e-05	0.0	0.00016852543664769542	1.02655088313317e-05	0.0	0.0	0.0	0.0	0.0	2.480831300905161e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019932196314169053	0.0002763132793766783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019418920872602468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019418920872602468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018135732268686003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.501488926510078e-05	0.0	0.0	0.0	0.00010864330179826049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4542804177719913e-05	1.5398263246997552e-05	0.0	0.0	0.0	0.0011805335156031458	0.00015569355060853082	0.000699765518669111	0.0008374944288228112	0.006572492029260122	0.00016424814130130722	0.0014123629233773866	0.0001428616645693662	0.00030539888773211814	0.0007921550981510963	0.004626322646653486	0.0	0.00017964640454830482	0.00021899752173507633	0.000205310176626634	0.0	0.0021891197582814856	8.982320227415241e-05	0.0	4.705024881027029e-05	0.010109815280723172	0.0010727456728741628	0.0	8.383498878920891e-05	0.015618116227801909	0.0002592040979911255	0.0	8.640136599704184e-05	0.00017280273199408365	0.0025903300617726994	0.0	0.0	0.0002634813933375137	0.00045424876578642785	0.0	0.0	8.640136599704184e-05	0.03419697629437373	8.640136599704184e-05	0.001053070114280777	3.336290370182803e-05	0.0	0.031138710121706163	0.0004260186165002656	0.0	0.0006065204801178482	0.0	0.004699036667542086	0.0	0.00039864392628338106	0.032577592276231165	0.002982985774571137	0.006075470310009813	0.04121943979407389	0.01177881592488385	0.023616658525547857	0.0018392369989469301	0.00026005955706040305	0.00034560546398816735	0.003668208489062528	0.0007810341302504869	0.0016450477902209054	0.09362657329616078	0.05979658894250716	0.0004320068299852091	0.00023781762125918443	0.0	0.025712533245278082	0.03179484722784212	0.029172865180506137	0.0005620366085154106	0.0	0.020211931429822843	0.003026614187104297	8.297952971993126e-05	0.0009991761929162857	8.640136599704184e-05	0.0	0.0507081917905015	0.03826468416878892	0.00197354407282352	0.0012712121769465755	0.0006048095619792927	0.00017109181385552836	0.0	0.07108180498441781	0.029039413565698825	0.6030319180333338	4.020657625604917e-05	8.212407065065361e-05	0.00016339268223202957	8.383498878920891e-05	0.00020274379941880111	0.031657118317688415	0.0	0.0	0.018091248397083568	0.0005509156406148014	5.3893921364491443e-05	0.023152999709999376	0.00023354032591279625	0.0001454280417771991	0.029290063072997183	0.00013430707387658978	0.0004645142746177595	8.640136599704184e-05	0.0	6.415943019582313e-05	3.336290370182803e-05	0.00044997147044003964	0.021641403534585785	0.020642227341669497	0.00038410112210566117	0.005393669431795532	0.0004302959118466538	0.00048761166948825584	0.00028657878820801	0.0003541600546809437	0.00484617562745784	0.003045434286628405	0.0	8.640136599704184e-05	2.480831300905161e-05	0.000253215884506182	0.00022840757149713038	0.00017280273199408365	0.0	0.01064362173995242	0.005086559625924858	0.0006792345010064476	0.0010761675091512737	0.0009795006343229	0.022772320424170826	3.165198556327275e-05	0.0005782903308316858	0.0	0.07658582863615017	0.0002472276710212385	0.0005406501317834696	0.0007784677530426541	0.00031053164214778396	0.03191204512033315	0.08524050804003208	0.029907704521015637	0.003278974612541201	0.03986011533299172	0.00041233127139182334	0.006823141536558471	0.004072840628830852	0.0018614789347481489	0.02778531057013781	0.010174830169988271	0.013782301065132087	0.07570641671293274	0.00015911538688564135	0.00044997147044003964	0.29013407609992786	0.3739160264268416	0.030600626367130526	0.035469043930389584	8.297952971993126e-05	0.0	0.035779575572537366	0.013500855031339742	0.03328933422187015	0.11275036078986245	0.001650180544636571	0.0017879094547902715	0.013985900323620166	0.00039094479465988233	0.0571857278630718	0.012184303523721452	0.00144743674521777	0.12064881437650292	0.0010641910821813864	0.014620650953024176	0.00047820161972620176	0.005062606771985084	0.00034560546398816735	0.007228629135396073	0.004025790380020582	0.07750544713562363	0.0029846966927096928	0.09043400004961663	0.0033020720074116968	0.11434493649499601	0.017940687600890706	0.007130251342429146	0.11549210710689732	0.02937903081620205	0.12844290195669153	0.04640095537668857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011033711075543023	0.2766640175950821	0.08421737899317601	0.7800820043063811	0.8096398260680621	0.2539960631773632	0.07394673740742863	0.007173879754962305	0.057878649709186686	0.13210854406854622	0.0540863996550789	0.898937776473678	0.8385244015422216	0.0019247829058746941	0.04685263776526717	0.10556878190327666	0.001844369753362596	0.0027896520249143897	0.10777928813829007	0.8094097075784263	0.0015150180116907034	0.042943189818668334	0.09575666637866212	0.0001291743194609239	0.0006458715973046195	0.07416402401102516	0.03233378644148703	0.019159716774611344	0.0005697357401389094	0.018792724833891238	0.02517958224511811	0.0	0.002428648297679225	0.19163566340423094	0.05548935252869423	0.0042875608552195394	0.006883023671407906	0.7608863582508599	0.0043337556449605345	0.6880320420748989	0.05307011428077706	0.7996626069430769	0.022361700070917558	0.055634780570471436	0.11053985455484903	0.03852132188957221	0.01689702753637198	0.0	0.0	0.0	0.0010838666407747722	0.002964165675047029	0.0	0.006716209152898766	0.0	0.0	0.0	0.0	0.0
